Week,fromDist,toDist,fromReg,toReg,IDPPop
258,70,70,10,10,3572
258,72,53,16,16,18
258,72,72,16,16,34
258,73,10,2,4,4
258,73,56,2,7,114
258,73,61,2,4,5
259,2,2,10,10,105
259,2,9,10,3,108
259,3,3,9,9,18
259,3,51,9,9,5
259,4,16,7,4,40
259,4,64,7,11,122
259,5,5,9,9,10
259,6,6,5,5,65
259,6,16,5,4,27
259,6,61,5,4,17
259,7,15,1,1,16
259,9,9,3,3,60
259,9,10,3,4,9
259,9,61,3,4,19
259,10,16,4,4,39
259,12,61,8,4,3
259,13,16,7,4,6
259,13,56,7,7,150
259,14,43,18,18,4
259,15,15,1,1,21
259,15,55,1,1,6
259,16,16,4,4,13
259,16,61,4,4,5
259,17,64,11,11,51
259,18,18,8,8,105
259,18,61,8,4,6
259,19,27,17,16,4
259,19,43,17,18,3
259,20,43,14,18,5
259,21,21,17,17,142
259,21,27,17,16,8
259,22,40,5,7,14
259,23,16,6,4,7
259,26,10,4,4,8
259,26,16,4,4,10
259,27,27,16,16,29
259,28,28,15,15,5
259,33,33,15,15,50
259,33,61,15,4,4
259,35,6,5,5,128
259,35,16,5,4,19
259,35,35,5,5,15
259,35,64,5,11,145
259,37,10,14,4,5
259,38,61,13,4,3
259,39,39,13,13,11
259,40,40,7,7,23
259,41,10,14,4,4
259,44,9,13,3,28
259,47,47,9,9,129
259,47,51,9,9,114
259,51,9,9,3,9
259,51,51,9,9,15
259,52,9,10,3,11
259,52,35,10,5,199
259,52,52,10,10,8
259,53,43,16,18,4
259,53,53,16,16,151
259,57,9,10,3,7
259,57,57,10,10,74
259,58,58,17,17,53
259,59,10,4,4,33
259,59,16,4,4,25
259,60,6,5,5,16
259,60,56,5,7,101
259,61,10,14,4,32
259,61,45,4,4,5
259,61,61,4,4,4
259,62,9,10,3,71
259,62,57,10,10,71
259,62,61,10,4,5
259,64,64,11,11,71
259,67,53,16,16,31
259,69,61,2,4,5
259,70,9,10,3,174
259,70,61,10,4,10
259,70,70,10,10,33
259,72,53,16,16,40
259,72,72,16,16,158
259,74,15,1,1,6
260,1,9,12,3,10
260,2,2,10,10,180
260,2,9,10,3,29
260,3,3,9,9,36
260,4,64,7,11,120
260,6,16,5,4,14
260,6,61,5,4,5
260,9,9,3,3,158
260,9,61,3,4,6
260,10,45,4,4,9
260,10,61,4,4,7
260,12,9,8,3,15
260,14,38,18,13,13
260,14,43,18,18,3
260,15,43,1,18,10
260,16,16,4,4,21
260,16,38,4,13,32
260,17,3,11,9,10
260,17,64,11,11,73
260,19,43,17,18,20
260,20,38,14,13,6
260,21,21,17,17,221
260,21,27,17,16,5
260,21,53,17,16,38
260,27,27,16,16,27
260,27,43,16,18,4
260,28,28,15,15,7
260,33,43,15,18,5
260,35,4,5,7,19
260,35,6,5,5,86
260,35,16,5,4,7
260,35,64,5,11,145
260,38,38,13,13,45
260,39,38,13,13,6
260,39,39,13,13,23
260,39,43,13,18,5
260,40,40,7,7,40
260,41,38,14,13,30
260,41,61,14,4,4
260,43,38,18,13,6
260,47,47,9,9,103
260,47,51,9,9,18
260,49,3,11,9,18
260,50,9,12,3,5
260,51,51,9,9,3
260,52,9,10,3,31
260,52,35,10,5,185
260,53,43,16,18,6
260,53,53,16,16,86
260,57,9,10,3,103
260,57,57,10,10,11922
260,59,10,4,4,5
260,59,16,4,4,3
260,60,4,5,7,10
260,61,16,4,4,8
260,61,37,14,14,94
260,61,38,4,13,7
260,61,45,4,4,23
260,61,61,4,4,74
260,62,9,10,3,35
260,64,64,11,11,46
260,67,53,16,16,41
260,67,67,16,16,6
260,70,9,10,3,150
260,72,53,16,16,22
260,72,72,16,16,7
261,2,9,10,3,69
261,4,64,7,11,124
261,9,61,3,4,18
261,11,9,10,3,5
261,12,9,8,3,15
261,12,68,8,2,120
261,14,38,18,13,4
261,15,15,1,1,20
261,16,38,4,13,28
261,17,64,11,11,36
261,20,38,14,13,14
261,21,21,17,17,113
261,21,53,17,16,10
261,26,16,4,4,4
261,27,43,16,18,3
261,28,28,15,15,5
261,33,33,15,15,65
261,33,43,15,18,9
261,35,64,5,11,137
261,38,38,13,13,5
261,40,40,7,7,7
261,41,38,14,13,5
261,41,61,14,4,3
261,43,38,18,13,16
261,44,38,13,13,6
261,46,9,8,3,9
261,47,47,9,9,118
261,47,51,9,9,353
261,49,51,11,9,10
261,51,51,9,9,18
261,52,9,10,3,21
261,52,35,10,5,94
261,53,43,16,18,6
261,53,53,16,16,64
261,54,16,15,4,10
261,57,2,10,10,34
261,57,9,10,3,294
261,57,57,10,10,8331
261,57,62,10,10,355
261,58,43,17,18,4
261,58,58,17,17,26
261,61,37,14,14,108
261,61,38,4,13,8
261,61,45,14,4,155
261,64,64,11,11,50
261,67,53,16,16,27
261,70,9,10,3,34
261,72,53,16,16,19
261,72,72,16,16,24
262,2,9,10,3,51
262,4,4,7,7,33
262,4,64,7,11,117
262,5,5,9,9,9
262,6,9,5,3,5
262,11,11,10,10,73
262,13,36,7,7,8
262,14,43,18,18,3
262,15,7,1,1,20
262,15,15,1,1,38
262,16,16,4,4,3
262,16,38,4,13,21
262,17,64,11,11,9
262,18,36,8,7,16
262,19,19,17,17,26
262,19,43,17,18,12
262,20,38,14,13,6
262,21,21,17,17,26
262,21,27,17,16,10
262,21,43,17,18,5
262,25,9,12,3,22
262,26,10,4,4,8
262,26,16,4,4,3
262,26,36,4,7,10
262,27,27,16,16,44
262,28,28,15,15,11
262,28,33,15,15,9
262,30,9,6,3,15
262,31,9,6,3,9
262,32,32,7,7,216
262,33,28,15,15,9
262,33,33,15,15,204
262,35,4,5,7,10
262,35,36,5,7,34
262,35,64,5,11,159
262,38,38,13,13,30
262,39,38,13,13,23
262,39,39,13,13,34
262,41,38,14,13,4
262,43,38,18,13,5
262,44,38,13,13,263
262,45,10,4,4,5
262,45,36,4,7,28
262,45,61,4,4,34
262,47,47,9,9,52
262,47,51,9,9,95
262,51,51,9,9,7
262,52,9,10,3,13
262,52,35,10,5,56
262,52,52,10,10,276
262,53,43,16,18,8
262,53,53,16,16,20
262,53,72,16,16,76
262,57,2,10,10,35
262,57,9,10,3,412
262,57,57,10,10,5
262,58,58,17,17,60
262,59,10,4,4,4
262,59,16,4,4,3
262,59,36,4,7,8
262,60,36,5,7,11
262,61,37,14,14,111
262,61,38,4,13,8
262,63,63,2,2,118
262,64,36,11,7,8
262,67,53,16,16,9
262,68,68,2,2,460
262,69,36,2,7,8
262,69,69,2,2,220
262,70,9,10,3,40
262,72,53,16,16,9
262,72,72,16,16,10
262,73,36,2,7,6
263,1,9,12,3,9
263,2,9,10,3,53
263,3,3,9,9,4
263,4,64,7,11,116
263,5,3,9,9,10
263,5,5,9,9,8
263,6,61,5,4,5
263,7,7,1,1,6
263,7,15,1,1,12
263,7,55,1,1,11
263,9,61,3,4,11
263,10,16,4,4,20
263,10,45,4,4,6
263,11,3,10,9,7
263,11,9,10,3,1
263,11,11,10,10,264
263,12,9,8,3,15
263,12,12,8,8,123
